,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
4398,A033,R170,02-00-00,05-03-11,05:00:00,REGULAR,3497654,8286040
4399,A033,R170,02-00-00,05-03-11,09:00:00,REGULAR,3497692,8286411
4400,A033,R170,02-00-00,05-03-11,13:00:00,REGULAR,3497765,8287019
4401,A033,R170,02-00-00,05-03-11,17:00:00,REGULAR,3498056,8287641
4402,A033,R170,02-00-00,05-03-11,21:00:00,REGULAR,3498537,8288306
4403,A033,R170,02-00-00,05-04-11,01:00:00,REGULAR,3498598,8288377
4404,A033,R170,02-00-00,05-04-11,05:00:00,REGULAR,3498598,8288380
4405,A033,R170,02-00-00,05-04-11,09:00:00,REGULAR,3498641,8288772
4406,A033,R170,02-00-00,05-04-11,13:00:00,REGULAR,3498760,8289424
4407,A033,R170,02-00-00,05-04-11,17:00:00,REGULAR,3498985,8290000
4408,A033,R170,02-00-00,05-04-11,21:00:00,REGULAR,3499463,8290642
4409,A033,R170,02-00-00,05-05-11,01:00:00,REGULAR,3499512,8290704
4410,A033,R170,02-00-00,05-05-11,05:00:00,REGULAR,3499514,8290709
4411,A033,R170,02-00-00,05-05-11,09:00:00,REGULAR,3499548,8291072
4412,A033,R170,02-00-00,05-05-11,13:00:00,REGULAR,3499625,8291719
4413,A033,R170,02-00-00,05-05-11,17:00:00,REGULAR,3499856,8292299
4414,A033,R170,02-00-00,05-05-11,21:00:00,REGULAR,3500312,8292937
4415,A033,R170,02-00-00,05-06-11,01:00:00,REGULAR,3500378,8293045
4416,A033,R170,02-00-00,05-06-11,05:00:00,REGULAR,3500381,8293054
4417,A033,R170,02-00-00,05-06-11,09:00:00,REGULAR,3500409,8293385
4418,A033,R170,02-00-00,05-06-11,13:00:00,REGULAR,3500500,8293999
4419,A033,R170,02-00-00,05-06-11,16:03:04,REGULAR,3500654,8294498
4420,A033,R170,02-00-00,05-06-11,17:00:00,REGULAR,3500747,8294726
4421,A033,R170,02-00-00,05-06-11,21:00:00,REGULAR,3501203,8295496
4422,A033,R170,02-00-01,05-01-11,01:00:00,REGULAR,668447,904973
4423,A033,R170,02-00-01,05-01-11,05:00:00,REGULAR,668463,904980
4424,A033,R170,02-00-01,05-01-11,09:00:00,REGULAR,668466,905047
4425,A033,R170,02-00-01,05-01-11,13:00:00,REGULAR,668502,905340
4426,A033,R170,02-00-01,05-01-11,17:00:00,REGULAR,668637,905780
4427,A033,R170,02-00-01,05-01-11,21:00:00,REGULAR,668854,906028
4428,A033,R170,02-00-01,05-02-11,01:00:00,REGULAR,668930,906058
4429,A033,R170,02-00-01,05-02-11,05:00:00,REGULAR,668938,906062
4430,A033,R170,02-00-01,05-02-11,09:00:00,REGULAR,669008,906493
4431,A033,R170,02-00-01,05-02-11,13:00:00,REGULAR,669164,907037
4432,A033,R170,02-00-01,05-02-11,17:00:00,REGULAR,669544,907386
4433,A033,R170,02-00-01,05-02-11,21:00:00,REGULAR,670372,907778
4434,A033,R170,02-00-01,05-03-11,01:00:00,REGULAR,670523,907834
4435,A033,R170,02-00-01,05-03-11,05:00:00,REGULAR,670526,907838
4436,A033,R170,02-00-01,05-03-11,09:00:00,REGULAR,670619,908278
4437,A033,R170,02-00-01,05-03-11,13:00:00,REGULAR,670800,908856
4438,A033,R170,02-00-01,05-03-11,17:00:00,REGULAR,671336,909304
4439,A033,R170,02-00-01,05-03-11,21:00:00,REGULAR,672291,909651
4440,A033,R170,02-00-01,05-04-11,01:00:00,REGULAR,672465,909701
4441,A033,R170,02-00-01,05-04-11,05:00:00,REGULAR,672470,909709
4442,A033,R170,02-00-01,05-04-11,09:00:00,REGULAR,672552,910159
4443,A033,R170,02-00-01,05-04-11,13:00:00,REGULAR,672740,910717
4444,A033,R170,02-00-01,05-04-11,17:00:00,REGULAR,673217,911114
4445,A033,R170,02-00-01,05-04-11,21:00:00,REGULAR,673980,911536
4446,A033,R170,02-00-01,05-05-11,01:00:00,REGULAR,674149,911579
4447,A033,R170,02-00-01,05-05-11,05:00:00,REGULAR,674153,911585
4448,A033,R170,02-00-01,05-05-11,09:00:00,REGULAR,674225,912026
4449,A033,R170,02-00-01,05-05-11,13:00:00,REGULAR,674411,912633
4450,A033,R170,02-00-01,05-05-11,17:00:00,REGULAR,674857,913093
4451,A033,R170,02-00-01,05-05-11,21:00:00,REGULAR,675689,913581
4452,A033,R170,02-00-01,05-06-11,01:00:00,REGULAR,675873,913648
4453,A033,R170,02-00-01,05-06-11,05:00:00,REGULAR,675882,913658
4454,A033,R170,02-00-01,05-06-11,09:00:00,REGULAR,675940,914128
4455,A033,R170,02-00-01,05-06-11,13:00:00,REGULAR,676116,914779
4456,A033,R170,02-00-01,05-06-11,16:03:04,REGULAR,676434,915170
4457,A033,R170,02-00-01,05-06-11,17:00:00,REGULAR,676603,915289
4458,A033,R170,02-00-01,05-06-11,21:00:00,REGULAR,677436,915756
4459,A033,R170,02-00-02,05-01-11,01:00:00,REGULAR,8279770,7544509
4460,A033,R170,02-00-02,05-01-11,05:00:00,REGULAR,8279817,7544518
4461,A033,R170,02-00-02,05-01-11,09:00:00,REGULAR,8279826,7544533
4462,A033,R170,02-00-02,05-01-11,13:00:00,REGULAR,8279903,7544737
4463,A033,R170,02-00-02,05-01-11,17:00:00,REGULAR,8280178,7545242
4464,A033,R170,02-00-02,05-01-11,21:00:00,REGULAR,8280527,7545560
4465,A033,R170,02-00-02,05-02-11,01:00:00,REGULAR,8280684,7545592
4466,A033,R170,02-00-02,05-02-11,05:00:00,REGULAR,8280695,7545601
4467,A033,R170,02-00-02,05-02-11,09:00:00,REGULAR,8280786,7545899
4468,A033,R170,02-00-02,05-02-11,13:00:00,REGULAR,8280992,7546509
4469,A033,R170,02-00-02,05-02-11,17:00:00,REGULAR,8281559,7547038
4470,A033,R170,02-00-02,05-02-11,21:00:00,REGULAR,8282672,7547653
4471,A033,R170,02-00-02,05-03-11,01:00:00,REGULAR,8282920,7547722
4472,A033,R170,02-00-02,05-03-11,05:00:00,REGULAR,8282924,7547724
4473,A033,R170,02-00-02,05-03-11,09:00:00,REGULAR,8283033,7548051
4474,A033,R170,02-00-02,05-03-11,13:00:00,REGULAR,8283264,7548708
4475,A033,R170,02-00-02,05-03-11,17:00:00,REGULAR,8283940,7549353
4476,A033,R170,02-00-02,05-03-11,21:00:00,REGULAR,8285104,7550093
4477,A033,R170,02-00-02,05-04-11,01:00:00,REGULAR,8285356,7550166
4478,A033,R170,02-00-02,05-04-11,05:00:00,REGULAR,8285369,7550167
4479,A033,R170,02-00-02,05-04-11,09:00:00,REGULAR,8285444,7550516
4480,A033,R170,02-00-02,05-04-11,13:00:00,REGULAR,8285697,7551186
4481,A033,R170,02-00-02,05-04-11,17:00:00,REGULAR,8286267,7551912
4482,A033,R170,02-00-02,05-04-11,21:00:00,REGULAR,8287324,7552619
4483,A033,R170,02-00-02,05-05-11,01:00:00,REGULAR,8287596,7552688
4484,A033,R170,02-00-02,05-05-11,05:00:00,REGULAR,8287613,7552689
4485,A033,R170,02-00-02,05-05-11,09:00:00,REGULAR,8287707,7552963
4486,A033,R170,02-00-02,05-05-11,13:00:00,REGULAR,8287922,7553650
4487,A033,R170,02-00-02,05-05-11,17:00:00,REGULAR,8288534,7554279
4488,A033,R170,02-00-02,05-05-11,21:00:00,REGULAR,8289631,7555032
4489,A033,R170,02-00-02,05-06-11,01:00:00,REGULAR,8289984,7555144
4490,A033,R170,02-00-02,05-06-11,05:00:00,REGULAR,8290007,7555148
4491,A033,R170,02-00-02,05-06-11,09:00:00,REGULAR,8290087,7555443
4492,A033,R170,02-00-02,05-06-11,13:00:00,REGULAR,8290326,7556109
4493,A033,R170,02-00-02,05-06-11,16:03:04,REGULAR,8290762,7556554
4494,A033,R170,02-00-02,05-06-11,17:00:00,REGULAR,8291020,7556727
4495,A033,R170,02-00-02,05-06-11,21:00:00,REGULAR,8292104,7557472
4496,A033,R170,02-00-03,05-01-11,01:00:00,REGULAR,11643246,12915703
4497,A033,R170,02-00-03,05-01-11,05:00:00,REGULAR,11643328,12915729
4498,A033,R170,02-00-03,05-01-11,09:00:00,REGULAR,11643356,12915833
4499,A033,R170,02-00-03,05-01-11,13:00:00,REGULAR,11643475,12916360
4500,A033,R170,02-00-03,05-01-11,17:00:00,REGULAR,11643985,12917068
4501,A033,R170,02-00-03,05-01-11,21:00:00,REGULAR,11644617,12917479
4502,A033,R170,02-00-03,05-02-11,01:00:00,REGULAR,11644846,12917540
4503,A033,R170,02-00-03,05-02-11,05:00:00,REGULAR,11644870,12917558
4504,A033,R170,02-00-03,05-02-11,09:00:00,REGULAR,11644949,12918318
4505,A033,R170,02-00-03,05-02-11,13:00:00,REGULAR,11645225,12919532
4506,A033,R170,02-00-03,05-02-11,17:00:00,REGULAR,11646018,12920333
4507,A033,R170,02-00-03,05-02-11,21:00:00,REGULAR,11647495,12920920
4508,A033,R170,02-00-03,05-03-11,01:00:00,REGULAR,11647908,12921029
4509,A033,R170,02-00-03,05-03-11,05:00:00,REGULAR,11647927,12921041
4510,A033,R170,02-00-03,05-03-11,09:00:00,REGULAR,11648021,12921822
4511,A033,R170,02-00-03,05-03-11,13:00:00,REGULAR,11648298,12922989
4512,A033,R170,02-00-03,05-03-11,17:00:00,REGULAR,11649245,12923815
4513,A033,R170,02-00-03,05-03-11,21:00:00,REGULAR,11650671,12924430
4514,A033,R170,02-00-03,05-04-11,01:00:00,REGULAR,11651074,12924540
4515,A033,R170,02-00-03,05-04-11,05:00:00,REGULAR,11651109,12924551
4516,A033,R170,02-00-03,05-04-11,09:00:00,REGULAR,11651207,12925525
4517,A033,R170,02-00-03,05-04-11,13:00:00,REGULAR,11651501,12927117
4518,A033,R170,02-00-03,05-04-11,17:00:00,REGULAR,11652303,12927995
4519,A033,R170,02-00-03,05-04-11,21:00:00,REGULAR,11653732,12928759
4520,A033,R170,02-00-03,05-05-11,01:00:00,REGULAR,11654232,12928882
4521,A033,R170,02-00-03,05-05-11,05:00:00,REGULAR,11654265,12928896
4522,A033,R170,02-00-03,05-05-11,09:00:00,REGULAR,11654353,12929660
4523,A033,R170,02-00-03,05-05-11,13:00:00,REGULAR,11654660,12930979
4524,A033,R170,02-00-03,05-05-11,17:00:00,REGULAR,11655619,12931796
4525,A033,R170,02-00-03,05-05-11,21:00:00,REGULAR,11657089,12932581
4526,A033,R170,02-00-03,05-06-11,01:00:00,REGULAR,11657631,12932779
4527,A033,R170,02-00-03,05-06-11,05:00:00,REGULAR,11657687,12932796
4528,A033,R170,02-00-03,05-06-11,09:00:00,REGULAR,11657787,12933528
4529,A033,R170,02-00-03,05-06-11,13:00:00,REGULAR,11658178,12934781
4530,A033,R170,02-00-03,05-06-11,16:03:04,REGULAR,11658863,12935497
4531,A033,R170,02-00-03,05-06-11,17:00:00,REGULAR,11659155,12935734
4532,A033,R170,02-00-03,05-06-11,21:00:00,REGULAR,11660543,12936514
4533,A033,R170,02-00-04,05-01-11,01:00:00,REGULAR,12862780,10108227
4534,A033,R170,02-00-04,05-01-11,05:00:00,REGULAR,12862943,10108272
4535,A033,R170,02-00-04,05-01-11,09:00:00,REGULAR,12862989,10108424
4536,A033,R170,02-00-04,05-01-11,13:00:00,REGULAR,12863256,10108956
4537,A033,R170,02-00-04,05-01-11,17:00:00,REGULAR,12864072,10109453
4538,A033,R170,02-00-04,05-01-11,21:00:00,REGULAR,12864960,10109763
4539,A033,R170,02-00-04,05-02-11,01:00:00,REGULAR,12865307,10109835
4540,A033,R170,02-00-04,05-02-11,05:00:00,REGULAR,12865337,10109865
4541,A033,R170,02-00-04,05-02-11,09:00:00,REGULAR,12865483,10110812
4542,A033,R170,02-00-04,05-02-11,13:00:00,REGULAR,12865939,10112105
4543,A033,R170,02-00-04,05-02-11,17:00:00,REGULAR,12867039,10112672
4544,A033,R170,02-00-04,05-02-11,21:00:00,REGULAR,12868803,10113004
4545,A033,R170,02-00-04,05-03-11,01:00:00,REGULAR,12869357,10113083
4546,A033,R170,02-00-04,05-03-11,05:00:00,REGULAR,12869397,10113096
4547,A033,R170,02-00-04,05-03-11,09:00:00,REGULAR,12869509,10114091
4548,A033,R170,02-00-04,05-03-11,13:00:00,REGULAR,12869882,10115325
4549,A033,R170,02-00-04,05-03-11,17:00:00,REGULAR,12870895,10115787
4550,A033,R170,02-00-04,05-03-11,21:00:00,REGULAR,12872704,10116188
4551,A033,R170,02-00-04,05-04-11,01:00:00,REGULAR,12873309,10116298
4552,A033,R170,02-00-04,05-04-11,05:00:00,REGULAR,12873356,10116310
4553,A033,R170,02-00-04,05-04-11,09:00:00,REGULAR,12873509,10117366
4554,A033,R170,02-00-04,05-04-11,13:00:00,REGULAR,12874014,10118963
4555,A033,R170,02-00-04,05-04-11,17:00:00,REGULAR,12875198,10119557
4556,A033,R170,02-00-04,05-04-11,21:00:00,REGULAR,12877160,10120017
4557,A033,R170,02-00-04,05-05-11,01:00:00,REGULAR,12877811,10120138
4558,A033,R170,02-00-04,05-05-11,05:00:00,REGULAR,12877863,10120153
4559,A033,R170,02-00-04,05-05-11,09:00:00,REGULAR,12877992,10121123
4560,A033,R170,02-00-04,05-05-11,13:00:00,REGULAR,12878465,10122520
4561,A033,R170,02-00-04,05-05-11,17:00:00,REGULAR,12879719,10123144
4562,A033,R170,02-00-04,05-05-11,21:00:00,REGULAR,12881596,10123716
4563,A033,R170,02-00-04,05-06-11,01:00:00,REGULAR,12882370,10123895
4564,A033,R170,02-00-04,05-06-11,05:00:00,REGULAR,12882461,10123915
4565,A033,R170,02-00-04,05-06-11,09:00:00,REGULAR,12882608,10124873
4566,A033,R170,02-00-04,05-06-11,13:00:00,REGULAR,12883139,10126198
4567,A033,R170,02-00-04,05-06-11,16:03:04,REGULAR,12884039,10126754
4568,A033,R170,02-00-04,05-06-11,17:00:00,REGULAR,12884450,10126909
4569,A033,R170,02-00-04,05-06-11,21:00:00,REGULAR,12886277,10127411
4570,A033,R170,02-00-05,05-01-11,01:00:00,REGULAR,343637,133599
4571,A033,R170,02-00-05,05-01-11,05:00:00,REGULAR,343838,133632
4572,A033,R170,02-00-05,05-01-11,09:00:00,REGULAR,343909,133800
4573,A033,R170,02-00-05,05-01-11,13:00:00,REGULAR,344370,134253
4574,A033,R170,02-00-05,05-01-11,17:00:00,REGULAR,345485,134654
4575,A033,R170,02-00-05,05-01-11,21:00:00,REGULAR,346629,134861
4576,A033,R170,02-00-05,05-02-11,01:00:00,REGULAR,347172,134963
4577,A033,R170,02-00-05,05-02-11,05:00:00,REGULAR,347210,134993
4578,A033,R170,02-00-05,05-02-11,09:00:00,REGULAR,347515,135848
4579,A033,R170,02-00-05,05-02-11,13:00:00,REGULAR,348258,136787
4580,A033,R170,02-00-05,05-02-11,17:00:00,REGULAR,349677,137186
4581,A033,R170,02-00-05,05-02-11,21:00:00,REGULAR,351964,137409
4582,A033,R170,02-00-05,05-03-11,01:00:00,REGULAR,352720,137491
4583,A033,R170,02-00-05,05-03-11,05:00:00,REGULAR,352782,137519
4584,A033,R170,02-00-05,05-03-11,09:00:00,REGULAR,353090,138370
4585,A033,R170,02-00-05,05-03-11,13:00:00,REGULAR,354012,139207
4586,A033,R170,02-00-05,05-03-11,17:00:00,REGULAR,355744,139536
4587,A033,R170,02-00-05,05-03-11,21:00:00,REGULAR,358286,139717
4588,A033,R170,02-00-05,05-04-11,01:00:00,REGULAR,359131,139810
4589,A033,R170,02-00-05,05-04-11,05:00:00,REGULAR,359214,139829
4590,A033,R170,02-00-05,05-04-11,09:00:00,REGULAR,359586,140600
4591,A033,R170,02-00-05,05-04-11,13:00:00,REGULAR,360520,141434
4592,A033,R170,02-00-05,05-04-11,17:00:00,REGULAR,362055,141777
4593,A033,R170,02-00-05,05-04-11,21:00:00,REGULAR,364555,141981
4594,A033,R170,02-00-05,05-05-11,01:00:00,REGULAR,365463,142054
4595,A033,R170,02-00-05,05-05-11,05:00:00,REGULAR,365539,142078
4596,A033,R170,02-00-05,05-05-11,09:00:00,REGULAR,365870,142937
4597,A033,R170,02-00-05,05-05-11,13:00:00,REGULAR,366836,143817
4598,A033,R170,02-00-05,05-05-11,17:00:00,REGULAR,368508,144161
4599,A033,R170,02-00-05,05-05-11,21:00:00,REGULAR,370946,144399
4600,A033,R170,02-00-05,05-06-11,01:00:00,REGULAR,372028,144479
4601,A033,R170,02-00-05,05-06-11,05:00:00,REGULAR,372171,144512
4602,A033,R170,02-00-05,05-06-11,09:00:00,REGULAR,372491,145259
4603,A033,R170,02-00-05,05-06-11,13:00:00,REGULAR,373417,146164
4604,A033,R170,02-00-05,05-06-11,16:03:04,REGULAR,374596,146467
4605,A033,R170,02-00-05,05-06-11,17:00:00,REGULAR,375113,146542
4606,A033,R170,02-00-05,05-06-11,21:00:00,REGULAR,377254,146857
4607,A033,R170,02-06-00,05-01-11,01:00:00,REGULAR,1161189,2270075
4608,A033,R170,02-06-00,05-01-11,05:00:00,REGULAR,1161189,2270094
4609,A033,R170,02-06-00,05-01-11,09:00:00,REGULAR,1161193,2270116
4610,A033,R170,02-06-00,05-01-11,13:00:00,REGULAR,1161194,2270316
4611,A033,R170,02-06-00,05-01-11,17:00:00,REGULAR,1161202,2270520
4612,A033,R170,02-06-00,05-01-11,21:00:00,REGULAR,1161210,2270676
4613,A033,R170,02-06-00,05-02-11,01:00:00,REGULAR,1161221,2270695
4614,A033,R170,02-06-00,05-02-11,05:00:00,REGULAR,1161223,2270697
4615,A033,R170,02-06-00,05-02-11,09:00:00,REGULAR,1161227,2270829
4616,A033,R170,02-06-00,05-02-11,13:00:00,REGULAR,1161231,2271144
4617,A033,R170,02-06-00,05-02-11,17:00:00,REGULAR,1161249,2271372
4618,A033,R170,02-06-00,05-02-11,21:00:00,REGULAR,1161317,2271540
4619,A033,R170,02-06-00,05-03-11,01:00:00,REGULAR,1161326,2271567
4620,A033,R170,02-06-00,05-03-11,05:00:00,REGULAR,1161326,2271569
4621,A033,R170,02-06-00,05-03-11,09:00:00,REGULAR,1161330,2271752
4622,A033,R170,02-06-00,05-03-11,13:00:00,REGULAR,1161339,2272079
4625,A033,R170,02-06-00,05-03-11,17:00:00,REGULAR,1161372,2272307
4626,A033,R170,02-06-00,05-03-11,21:00:00,REGULAR,1161436,2272503
4627,A033,R170,02-06-00,05-04-11,01:00:00,REGULAR,1161445,2272526
4628,A033,R170,02-06-00,05-04-11,05:00:00,REGULAR,1161445,2272527
4629,A033,R170,02-06-00,05-04-11,09:00:00,REGULAR,1161450,2272732
4630,A033,R170,02-06-00,05-04-11,13:00:00,REGULAR,1161462,2273042
4631,A033,R170,02-06-00,05-04-11,17:00:00,REGULAR,1161490,2273237
4632,A033,R170,02-06-00,05-04-11,21:00:00,REGULAR,1161561,2273412
4633,A033,R170,02-06-00,05-05-11,01:00:00,REGULAR,1161571,2273445
4634,A033,R170,02-06-00,05-05-11,05:00:00,REGULAR,1161572,2273448
4635,A033,R170,02-06-00,05-05-11,09:00:00,REGULAR,1161575,2273675
4636,A033,R170,02-06-00,05-05-11,13:00:00,REGULAR,1161584,2274008
4637,A033,R170,02-06-00,05-05-11,17:00:00,REGULAR,1161610,2274248
4638,A033,R170,02-06-00,05-05-11,21:00:00,REGULAR,1161675,2274505
4639,A033,R170,02-06-00,05-06-11,01:00:00,REGULAR,1161683,2274545
4641,A033,R170,02-06-00,05-06-11,05:00:00,REGULAR,1161685,2274546
4642,A033,R170,02-06-00,05-06-11,09:00:00,REGULAR,1161689,2274734
4643,A033,R170,02-06-00,05-06-11,13:00:00,REGULAR,1161700,2275083
4644,A033,R170,02-06-00,05-06-11,16:03:04,REGULAR,1161715,2275260
4645,A033,R170,02-06-00,05-06-11,17:00:00,REGULAR,1161727,2275335
4646,A033,R170,02-06-00,05-06-11,21:00:00,REGULAR,1161784,2275568
4647,A033,R170,02-06-01,05-01-11,01:00:00,REGULAR,4465889,3571109
4648,A033,R170,02-06-01,05-01-11,05:00:00,REGULAR,4465951,3571130
4649,A033,R170,02-06-01,05-01-11,09:00:00,REGULAR,4465972,3571170
4650,A033,R170,02-06-01,05-01-11,13:00:00,REGULAR,4466100,3571507
4651,A033,R170,02-06-01,05-01-11,17:00:00,REGULAR,4466397,3572030
4652,A033,R170,02-06-01,05-01-11,21:00:00,REGULAR,4466808,3572387
4653,A033,R170,02-06-01,05-02-11,01:00:00,REGULAR,4467001,3572457
4654,A033,R170,02-06-01,05-02-11,05:00:00,REGULAR,4467029,3572464
4655,A033,R170,02-06-01,05-02-11,09:00:00,REGULAR,4467150,3572810
4656,A033,R170,02-06-01,05-02-11,13:00:00,REGULAR,4467373,3573499
4657,A033,R170,02-06-01,05-02-11,17:00:00,REGULAR,4467967,3573902
4658,A033,R170,02-06-01,05-02-11,21:00:00,REGULAR,4469171,3574344
4659,A033,R170,02-06-01,05-03-11,01:00:00,REGULAR,4469501,3574416
4660,A033,R170,02-06-01,05-03-11,05:00:00,REGULAR,4469527,3574420
4661,A033,R170,02-06-01,05-03-11,09:00:00,REGULAR,4469617,3574813
4662,A033,R170,02-06-01,05-03-11,13:00:00,REGULAR,4469839,3575580
4665,A033,R170,02-06-01,05-03-11,17:00:00,REGULAR,4470422,3576122
4666,A033,R170,02-06-01,05-03-11,21:00:00,REGULAR,4471655,3576731
4667,A033,R170,02-06-01,05-04-11,01:00:00,REGULAR,4472005,3576854
4668,A033,R170,02-06-01,05-04-11,05:00:00,REGULAR,4472030,3576856
4669,A033,R170,02-06-01,05-04-11,09:00:00,REGULAR,4472156,3577256
4670,A033,R170,02-06-01,05-04-11,13:00:00,REGULAR,4472396,3577958
4671,A033,R170,02-06-01,05-04-11,17:00:00,REGULAR,4472957,3578433
4672,A033,R170,02-06-01,05-04-11,21:00:00,REGULAR,4474139,3578958
4673,A033,R170,02-06-01,05-05-11,01:00:00,REGULAR,4474485,3579049
4674,A033,R170,02-06-01,05-05-11,05:00:00,REGULAR,4474502,3579055
4675,A033,R170,02-06-01,05-05-11,09:00:00,REGULAR,4474629,3579418
4676,A033,R170,02-06-01,05-05-11,13:00:00,REGULAR,4474826,3580143
4677,A033,R170,02-06-01,05-05-11,17:00:00,REGULAR,4475492,3580741
4678,A033,R170,02-06-01,05-05-11,21:00:00,REGULAR,4476718,3581378
4679,A033,R170,02-06-01,05-06-11,01:00:00,REGULAR,4477132,3581511
4681,A033,R170,02-06-01,05-06-11,05:00:00,REGULAR,4477182,3581529
4682,A033,R170,02-06-01,05-06-11,09:00:00,REGULAR,4477303,3581876
4683,A033,R170,02-06-01,05-06-11,13:00:00,REGULAR,4477564,3582563
4684,A033,R170,02-06-01,05-06-11,16:03:04,REGULAR,4478043,3583023
4685,A033,R170,02-06-01,05-06-11,17:00:00,REGULAR,4478285,3583161
4686,A033,R170,02-06-01,05-06-11,21:00:00,REGULAR,4479326,3583937
4687,A034,R170,03-00-00,05-01-11,01:00:00,REGULAR,853881,6560460
4688,A034,R170,03-00-00,05-01-11,05:00:00,REGULAR,853950,6560529
4689,A034,R170,03-00-00,05-01-11,09:00:00,REGULAR,853974,6560681
4690,A034,R170,03-00-00,05-01-11,13:00:00,REGULAR,854050,6561591
4691,A034,R170,03-00-00,05-01-11,17:00:00,REGULAR,854244,6563050
4692,A034,R170,03-00-00,05-01-11,21:00:00,REGULAR,854475,6564027
4693,A034,R170,03-00-00,05-02-11,01:00:00,REGULAR,854591,6564219
4694,A034,R170,03-00-00,05-02-11,05:00:00,REGULAR,854612,6564253
4695,A034,R170,03-00-00,05-02-11,09:00:00,REGULAR,854652,6564818
4705,A034,R170,03-00-00,05-03-11,05:00:00,REGULAR,855489,6569215
4706,A034,R170,03-00-00,05-03-11,09:00:00,REGULAR,855527,6569781
4707,A034,R170,03-00-00,05-03-11,13:00:00,REGULAR,855642,6571024
4708,A034,R170,03-00-00,05-03-11,17:00:00,REGULAR,855871,6572431
4709,A034,R170,03-00-00,05-03-11,21:00:00,REGULAR,856229,6574266
4710,A034,R170,03-00-00,05-04-11,01:00:00,REGULAR,856400,6574549
4713,A034,R170,03-00-00,05-04-11,05:00:00,REGULAR,856418,6574581
4714,A034,R170,03-00-00,05-04-11,09:00:00,REGULAR,856454,6575151
4715,A034,R170,03-00-00,05-04-11,13:00:00,REGULAR,856558,6576299
4716,A034,R170,03-00-00,05-04-11,17:00:00,REGULAR,856749,6577602
4717,A034,R170,03-00-00,05-04-11,21:00:00,REGULAR,856968,6579357
4718,A034,R170,03-00-00,05-05-11,01:00:00,REGULAR,857096,6579674
4719,A034,R170,03-00-00,05-05-11,05:00:00,REGULAR,857112,6579691
4720,A034,R170,03-00-00,05-05-11,09:00:00,REGULAR,857140,6580264
4721,A034,R170,03-00-00,05-05-11,13:00:00,REGULAR,857239,6581564
4722,A034,R170,03-00-00,05-05-11,17:00:00,REGULAR,857466,6583196
4723,A034,R170,03-00-00,05-05-11,21:00:00,REGULAR,857764,6585167
4724,A034,R170,03-00-00,05-06-11,01:00:00,REGULAR,857933,6585651
4725,A034,R170,03-00-00,05-06-11,05:00:00,REGULAR,857971,6585713
4726,A034,R170,03-00-00,05-06-11,09:00:00,REGULAR,858001,6586287
4727,A034,R170,03-00-00,05-06-11,13:00:00,REGULAR,858127,6587522
4728,A034,R170,03-00-00,05-06-11,17:00:00,REGULAR,858457,6589163
4729,A034,R170,03-00-00,05-06-11,21:00:00,REGULAR,858817,6591267
4730,A034,R170,03-00-01,05-01-11,01:00:00,REGULAR,7187286,10212867
4731,A034,R170,03-00-01,05-01-11,05:00:00,REGULAR,7187392,10212914
4732,A034,R170,03-00-01,05-01-11,09:00:00,REGULAR,7187422,10212968
4733,A034,R170,03-00-01,05-01-11,13:00:00,REGULAR,7187554,10213459
4734,A034,R170,03-00-01,05-01-11,17:00:00,REGULAR,7187965,10214215
4735,A034,R170,03-00-01,05-01-11,21:00:00,REGULAR,7188286,10214752
4736,A034,R170,03-00-01,05-02-11,01:00:00,REGULAR,7188466,10214873
4737,A034,R170,03-00-01,05-02-11,05:00:00,REGULAR,7188510,10214884
4738,A034,R170,03-00-01,05-02-11,09:00:00,REGULAR,7188580,10215133
4748,A034,R170,03-00-01,05-03-11,05:00:00,REGULAR,7190107,10217422
4749,A034,R170,03-00-01,05-03-11,09:00:00,REGULAR,7190182,10217696
4750,A034,R170,03-00-01,05-03-11,13:00:00,REGULAR,7190349,10218374
4751,A034,R170,03-00-01,05-03-11,17:00:00,REGULAR,7190774,10219141
4752,A034,R170,03-00-01,05-03-11,21:00:00,REGULAR,7191652,10219906
4753,A034,R170,03-00-01,05-04-11,01:00:00,REGULAR,7191981,10220052
4754,A034,R170,03-00-01,05-04-11,05:00:00,REGULAR,7192009,10220066
4755,A034,R170,03-00-01,05-04-11,09:00:00,REGULAR,7192056,10220383
4756,A034,R170,03-00-01,05-04-11,13:00:00,REGULAR,7192237,10220959
4757,A034,R170,03-00-01,05-04-11,17:00:00,REGULAR,7192584,10221573
4758,A034,R170,03-00-01,05-04-11,21:00:00,REGULAR,7193113,10222343
4759,A034,R170,03-00-01,05-05-11,01:00:00,REGULAR,7193350,10222504
4760,A034,R170,03-00-01,05-05-11,05:00:00,REGULAR,7193375,10222512
4761,A034,R170,03-00-01,05-05-11,09:00:00,REGULAR,7193429,10222766
4762,A034,R170,03-00-01,05-05-11,13:00:00,REGULAR,7193614,10223419
4763,A034,R170,03-00-01,05-05-11,17:00:00,REGULAR,7194061,10224204
4764,A034,R170,03-00-01,05-05-11,21:00:00,REGULAR,7194691,10225141
4765,A034,R170,03-00-01,05-06-11,01:00:00,REGULAR,7195041,10225351
