,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
4487,A033,R170,02-00-02,05-05-11,17:00:00,REGULAR,8288534,7554279,612.0
4488,A033,R170,02-00-02,05-05-11,21:00:00,REGULAR,8289631,7555032,1097.0
4489,A033,R170,02-00-02,05-06-11,01:00:00,REGULAR,8289984,7555144,353.0
4490,A033,R170,02-00-02,05-06-11,05:00:00,REGULAR,8290007,7555148,23.0
4491,A033,R170,02-00-02,05-06-11,09:00:00,REGULAR,8290087,7555443,80.0
4492,A033,R170,02-00-02,05-06-11,13:00:00,REGULAR,8290326,7556109,239.0
4493,A033,R170,02-00-02,05-06-11,16:03:04,REGULAR,8290762,7556554,436.0
4494,A033,R170,02-00-02,05-06-11,17:00:00,REGULAR,8291020,7556727,258.0
4495,A033,R170,02-00-02,05-06-11,21:00:00,REGULAR,8292104,7557472,1084.0
4496,A033,R170,02-00-03,05-01-11,01:00:00,REGULAR,11643246,12915703,0.0
4497,A033,R170,02-00-03,05-01-11,05:00:00,REGULAR,11643328,12915729,82.0
4498,A033,R170,02-00-03,05-01-11,09:00:00,REGULAR,11643356,12915833,28.0
4499,A033,R170,02-00-03,05-01-11,13:00:00,REGULAR,11643475,12916360,119.0
4500,A033,R170,02-00-03,05-01-11,17:00:00,REGULAR,11643985,12917068,510.0
4501,A033,R170,02-00-03,05-01-11,21:00:00,REGULAR,11644617,12917479,632.0
4502,A033,R170,02-00-03,05-02-11,01:00:00,REGULAR,11644846,12917540,229.0
4503,A033,R170,02-00-03,05-02-11,05:00:00,REGULAR,11644870,12917558,24.0
4504,A033,R170,02-00-03,05-02-11,09:00:00,REGULAR,11644949,12918318,79.0
4505,A033,R170,02-00-03,05-02-11,13:00:00,REGULAR,11645225,12919532,276.0
4506,A033,R170,02-00-03,05-02-11,17:00:00,REGULAR,11646018,12920333,793.0
4507,A033,R170,02-00-03,05-02-11,21:00:00,REGULAR,11647495,12920920,1477.0
4508,A033,R170,02-00-03,05-03-11,01:00:00,REGULAR,11647908,12921029,413.0
4509,A033,R170,02-00-03,05-03-11,05:00:00,REGULAR,11647927,12921041,19.0
4510,A033,R170,02-00-03,05-03-11,09:00:00,REGULAR,11648021,12921822,94.0
4511,A033,R170,02-00-03,05-03-11,13:00:00,REGULAR,11648298,12922989,277.0
4512,A033,R170,02-00-03,05-03-11,17:00:00,REGULAR,11649245,12923815,947.0
4513,A033,R170,02-00-03,05-03-11,21:00:00,REGULAR,11650671,12924430,1426.0
4514,A033,R170,02-00-03,05-04-11,01:00:00,REGULAR,11651074,12924540,403.0
4515,A033,R170,02-00-03,05-04-11,05:00:00,REGULAR,11651109,12924551,35.0
4516,A033,R170,02-00-03,05-04-11,09:00:00,REGULAR,11651207,12925525,98.0
4517,A033,R170,02-00-03,05-04-11,13:00:00,REGULAR,11651501,12927117,294.0
4518,A033,R170,02-00-03,05-04-11,17:00:00,REGULAR,11652303,12927995,802.0
4519,A033,R170,02-00-03,05-04-11,21:00:00,REGULAR,11653732,12928759,1429.0
4520,A033,R170,02-00-03,05-05-11,01:00:00,REGULAR,11654232,12928882,500.0
4521,A033,R170,02-00-03,05-05-11,05:00:00,REGULAR,11654265,12928896,33.0
4522,A033,R170,02-00-03,05-05-11,09:00:00,REGULAR,11654353,12929660,88.0
4523,A033,R170,02-00-03,05-05-11,13:00:00,REGULAR,11654660,12930979,307.0
4524,A033,R170,02-00-03,05-05-11,17:00:00,REGULAR,11655619,12931796,959.0
4525,A033,R170,02-00-03,05-05-11,21:00:00,REGULAR,11657089,12932581,1470.0
4526,A033,R170,02-00-03,05-06-11,01:00:00,REGULAR,11657631,12932779,542.0
4527,A033,R170,02-00-03,05-06-11,05:00:00,REGULAR,11657687,12932796,56.0
4528,A033,R170,02-00-03,05-06-11,09:00:00,REGULAR,11657787,12933528,100.0
4529,A033,R170,02-00-03,05-06-11,13:00:00,REGULAR,11658178,12934781,391.0
4530,A033,R170,02-00-03,05-06-11,16:03:04,REGULAR,11658863,12935497,685.0
4531,A033,R170,02-00-03,05-06-11,17:00:00,REGULAR,11659155,12935734,292.0
4532,A033,R170,02-00-03,05-06-11,21:00:00,REGULAR,11660543,12936514,1388.0
4533,A033,R170,02-00-04,05-01-11,01:00:00,REGULAR,12862780,10108227,0.0
4534,A033,R170,02-00-04,05-01-11,05:00:00,REGULAR,12862943,10108272,163.0
4535,A033,R170,02-00-04,05-01-11,09:00:00,REGULAR,12862989,10108424,46.0
4536,A033,R170,02-00-04,05-01-11,13:00:00,REGULAR,12863256,10108956,267.0
4537,A033,R170,02-00-04,05-01-11,17:00:00,REGULAR,12864072,10109453,816.0
4538,A033,R170,02-00-04,05-01-11,21:00:00,REGULAR,12864960,10109763,888.0
4539,A033,R170,02-00-04,05-02-11,01:00:00,REGULAR,12865307,10109835,347.0
4540,A033,R170,02-00-04,05-02-11,05:00:00,REGULAR,12865337,10109865,30.0
4541,A033,R170,02-00-04,05-02-11,09:00:00,REGULAR,12865483,10110812,146.0
4542,A033,R170,02-00-04,05-02-11,13:00:00,REGULAR,12865939,10112105,456.0
4543,A033,R170,02-00-04,05-02-11,17:00:00,REGULAR,12867039,10112672,1100.0
4544,A033,R170,02-00-04,05-02-11,21:00:00,REGULAR,12868803,10113004,1764.0
4545,A033,R170,02-00-04,05-03-11,01:00:00,REGULAR,12869357,10113083,554.0
4546,A033,R170,02-00-04,05-03-11,05:00:00,REGULAR,12869397,10113096,40.0
4547,A033,R170,02-00-04,05-03-11,09:00:00,REGULAR,12869509,10114091,112.0
4548,A033,R170,02-00-04,05-03-11,13:00:00,REGULAR,12869882,10115325,373.0
4549,A033,R170,02-00-04,05-03-11,17:00:00,REGULAR,12870895,10115787,1013.0
4550,A033,R170,02-00-04,05-03-11,21:00:00,REGULAR,12872704,10116188,1809.0
4551,A033,R170,02-00-04,05-04-11,01:00:00,REGULAR,12873309,10116298,605.0
4552,A033,R170,02-00-04,05-04-11,05:00:00,REGULAR,12873356,10116310,47.0
4553,A033,R170,02-00-04,05-04-11,09:00:00,REGULAR,12873509,10117366,153.0
4554,A033,R170,02-00-04,05-04-11,13:00:00,REGULAR,12874014,10118963,505.0
4555,A033,R170,02-00-04,05-04-11,17:00:00,REGULAR,12875198,10119557,1184.0
4556,A033,R170,02-00-04,05-04-11,21:00:00,REGULAR,12877160,10120017,1962.0
4557,A033,R170,02-00-04,05-05-11,01:00:00,REGULAR,12877811,10120138,651.0
4558,A033,R170,02-00-04,05-05-11,05:00:00,REGULAR,12877863,10120153,52.0
4559,A033,R170,02-00-04,05-05-11,09:00:00,REGULAR,12877992,10121123,129.0
4560,A033,R170,02-00-04,05-05-11,13:00:00,REGULAR,12878465,10122520,473.0
4561,A033,R170,02-00-04,05-05-11,17:00:00,REGULAR,12879719,10123144,1254.0
4562,A033,R170,02-00-04,05-05-11,21:00:00,REGULAR,12881596,10123716,1877.0
4563,A033,R170,02-00-04,05-06-11,01:00:00,REGULAR,12882370,10123895,774.0
4564,A033,R170,02-00-04,05-06-11,05:00:00,REGULAR,12882461,10123915,91.0
4565,A033,R170,02-00-04,05-06-11,09:00:00,REGULAR,12882608,10124873,147.0
4566,A033,R170,02-00-04,05-06-11,13:00:00,REGULAR,12883139,10126198,531.0
4567,A033,R170,02-00-04,05-06-11,16:03:04,REGULAR,12884039,10126754,900.0
4568,A033,R170,02-00-04,05-06-11,17:00:00,REGULAR,12884450,10126909,411.0
4569,A033,R170,02-00-04,05-06-11,21:00:00,REGULAR,12886277,10127411,1827.0
4570,A033,R170,02-00-05,05-01-11,01:00:00,REGULAR,343637,133599,0.0
4571,A033,R170,02-00-05,05-01-11,05:00:00,REGULAR,343838,133632,201.0
4572,A033,R170,02-00-05,05-01-11,09:00:00,REGULAR,343909,133800,71.0
4573,A033,R170,02-00-05,05-01-11,13:00:00,REGULAR,344370,134253,461.0
4574,A033,R170,02-00-05,05-01-11,17:00:00,REGULAR,345485,134654,1115.0
4575,A033,R170,02-00-05,05-01-11,21:00:00,REGULAR,346629,134861,1144.0
4576,A033,R170,02-00-05,05-02-11,01:00:00,REGULAR,347172,134963,543.0
4577,A033,R170,02-00-05,05-02-11,05:00:00,REGULAR,347210,134993,38.0
4578,A033,R170,02-00-05,05-02-11,09:00:00,REGULAR,347515,135848,305.0
4579,A033,R170,02-00-05,05-02-11,13:00:00,REGULAR,348258,136787,743.0
4580,A033,R170,02-00-05,05-02-11,17:00:00,REGULAR,349677,137186,1419.0
4581,A033,R170,02-00-05,05-02-11,21:00:00,REGULAR,351964,137409,2287.0
4582,A033,R170,02-00-05,05-03-11,01:00:00,REGULAR,352720,137491,756.0
4583,A033,R170,02-00-05,05-03-11,05:00:00,REGULAR,352782,137519,62.0
4584,A033,R170,02-00-05,05-03-11,09:00:00,REGULAR,353090,138370,308.0
4585,A033,R170,02-00-05,05-03-11,13:00:00,REGULAR,354012,139207,922.0
4586,A033,R170,02-00-05,05-03-11,17:00:00,REGULAR,355744,139536,1732.0
4587,A033,R170,02-00-05,05-03-11,21:00:00,REGULAR,358286,139717,2542.0
4588,A033,R170,02-00-05,05-04-11,01:00:00,REGULAR,359131,139810,845.0
4589,A033,R170,02-00-05,05-04-11,05:00:00,REGULAR,359214,139829,83.0
4590,A033,R170,02-00-05,05-04-11,09:00:00,REGULAR,359586,140600,372.0
4591,A033,R170,02-00-05,05-04-11,13:00:00,REGULAR,360520,141434,934.0
4592,A033,R170,02-00-05,05-04-11,17:00:00,REGULAR,362055,141777,1535.0
4593,A033,R170,02-00-05,05-04-11,21:00:00,REGULAR,364555,141981,2500.0
4594,A033,R170,02-00-05,05-05-11,01:00:00,REGULAR,365463,142054,908.0
4595,A033,R170,02-00-05,05-05-11,05:00:00,REGULAR,365539,142078,76.0
4596,A033,R170,02-00-05,05-05-11,09:00:00,REGULAR,365870,142937,331.0
4597,A033,R170,02-00-05,05-05-11,13:00:00,REGULAR,366836,143817,966.0
4598,A033,R170,02-00-05,05-05-11,17:00:00,REGULAR,368508,144161,1672.0
4599,A033,R170,02-00-05,05-05-11,21:00:00,REGULAR,370946,144399,2438.0
4600,A033,R170,02-00-05,05-06-11,01:00:00,REGULAR,372028,144479,1082.0
4601,A033,R170,02-00-05,05-06-11,05:00:00,REGULAR,372171,144512,143.0
4602,A033,R170,02-00-05,05-06-11,09:00:00,REGULAR,372491,145259,320.0
4603,A033,R170,02-00-05,05-06-11,13:00:00,REGULAR,373417,146164,926.0
4604,A033,R170,02-00-05,05-06-11,16:03:04,REGULAR,374596,146467,1179.0
4605,A033,R170,02-00-05,05-06-11,17:00:00,REGULAR,375113,146542,517.0
4606,A033,R170,02-00-05,05-06-11,21:00:00,REGULAR,377254,146857,2141.0
4607,A033,R170,02-06-00,05-01-11,01:00:00,REGULAR,1161189,2270075,0.0
4608,A033,R170,02-06-00,05-01-11,05:00:00,REGULAR,1161189,2270094,0.0
4609,A033,R170,02-06-00,05-01-11,09:00:00,REGULAR,1161193,2270116,4.0
4610,A033,R170,02-06-00,05-01-11,13:00:00,REGULAR,1161194,2270316,1.0
4611,A033,R170,02-06-00,05-01-11,17:00:00,REGULAR,1161202,2270520,8.0
4612,A033,R170,02-06-00,05-01-11,21:00:00,REGULAR,1161210,2270676,8.0
4613,A033,R170,02-06-00,05-02-11,01:00:00,REGULAR,1161221,2270695,11.0
4614,A033,R170,02-06-00,05-02-11,05:00:00,REGULAR,1161223,2270697,2.0
4615,A033,R170,02-06-00,05-02-11,09:00:00,REGULAR,1161227,2270829,4.0
4616,A033,R170,02-06-00,05-02-11,13:00:00,REGULAR,1161231,2271144,4.0
4617,A033,R170,02-06-00,05-02-11,17:00:00,REGULAR,1161249,2271372,18.0
4618,A033,R170,02-06-00,05-02-11,21:00:00,REGULAR,1161317,2271540,68.0
4619,A033,R170,02-06-00,05-03-11,01:00:00,REGULAR,1161326,2271567,9.0
4620,A033,R170,02-06-00,05-03-11,05:00:00,REGULAR,1161326,2271569,0.0
4621,A033,R170,02-06-00,05-03-11,09:00:00,REGULAR,1161330,2271752,4.0
4622,A033,R170,02-06-00,05-03-11,13:00:00,REGULAR,1161339,2272079,9.0
4625,A033,R170,02-06-00,05-03-11,17:00:00,REGULAR,1161372,2272307,33.0
4626,A033,R170,02-06-00,05-03-11,21:00:00,REGULAR,1161436,2272503,64.0
4627,A033,R170,02-06-00,05-04-11,01:00:00,REGULAR,1161445,2272526,9.0
4628,A033,R170,02-06-00,05-04-11,05:00:00,REGULAR,1161445,2272527,0.0
4629,A033,R170,02-06-00,05-04-11,09:00:00,REGULAR,1161450,2272732,5.0
4630,A033,R170,02-06-00,05-04-11,13:00:00,REGULAR,1161462,2273042,12.0
4631,A033,R170,02-06-00,05-04-11,17:00:00,REGULAR,1161490,2273237,28.0
4632,A033,R170,02-06-00,05-04-11,21:00:00,REGULAR,1161561,2273412,71.0
4633,A033,R170,02-06-00,05-05-11,01:00:00,REGULAR,1161571,2273445,10.0
4634,A033,R170,02-06-00,05-05-11,05:00:00,REGULAR,1161572,2273448,1.0
4635,A033,R170,02-06-00,05-05-11,09:00:00,REGULAR,1161575,2273675,3.0
4636,A033,R170,02-06-00,05-05-11,13:00:00,REGULAR,1161584,2274008,9.0
4637,A033,R170,02-06-00,05-05-11,17:00:00,REGULAR,1161610,2274248,26.0
4638,A033,R170,02-06-00,05-05-11,21:00:00,REGULAR,1161675,2274505,65.0
4639,A033,R170,02-06-00,05-06-11,01:00:00,REGULAR,1161683,2274545,8.0
4641,A033,R170,02-06-00,05-06-11,05:00:00,REGULAR,1161685,2274546,2.0
4642,A033,R170,02-06-00,05-06-11,09:00:00,REGULAR,1161689,2274734,4.0
4643,A033,R170,02-06-00,05-06-11,13:00:00,REGULAR,1161700,2275083,11.0
4644,A033,R170,02-06-00,05-06-11,16:03:04,REGULAR,1161715,2275260,15.0
4645,A033,R170,02-06-00,05-06-11,17:00:00,REGULAR,1161727,2275335,12.0
4646,A033,R170,02-06-00,05-06-11,21:00:00,REGULAR,1161784,2275568,57.0
4647,A033,R170,02-06-01,05-01-11,01:00:00,REGULAR,4465889,3571109,0.0
4648,A033,R170,02-06-01,05-01-11,05:00:00,REGULAR,4465951,3571130,62.0
4649,A033,R170,02-06-01,05-01-11,09:00:00,REGULAR,4465972,3571170,21.0
4650,A033,R170,02-06-01,05-01-11,13:00:00,REGULAR,4466100,3571507,128.0
4651,A033,R170,02-06-01,05-01-11,17:00:00,REGULAR,4466397,3572030,297.0
4652,A033,R170,02-06-01,05-01-11,21:00:00,REGULAR,4466808,3572387,411.0
4653,A033,R170,02-06-01,05-02-11,01:00:00,REGULAR,4467001,3572457,193.0
4654,A033,R170,02-06-01,05-02-11,05:00:00,REGULAR,4467029,3572464,28.0
4655,A033,R170,02-06-01,05-02-11,09:00:00,REGULAR,4467150,3572810,121.0
4656,A033,R170,02-06-01,05-02-11,13:00:00,REGULAR,4467373,3573499,223.0
4657,A033,R170,02-06-01,05-02-11,17:00:00,REGULAR,4467967,3573902,594.0
4658,A033,R170,02-06-01,05-02-11,21:00:00,REGULAR,4469171,3574344,1204.0
4659,A033,R170,02-06-01,05-03-11,01:00:00,REGULAR,4469501,3574416,330.0
4660,A033,R170,02-06-01,05-03-11,05:00:00,REGULAR,4469527,3574420,26.0
4661,A033,R170,02-06-01,05-03-11,09:00:00,REGULAR,4469617,3574813,90.0
4662,A033,R170,02-06-01,05-03-11,13:00:00,REGULAR,4469839,3575580,222.0
4665,A033,R170,02-06-01,05-03-11,17:00:00,REGULAR,4470422,3576122,583.0
4666,A033,R170,02-06-01,05-03-11,21:00:00,REGULAR,4471655,3576731,1233.0
4667,A033,R170,02-06-01,05-04-11,01:00:00,REGULAR,4472005,3576854,350.0
4668,A033,R170,02-06-01,05-04-11,05:00:00,REGULAR,4472030,3576856,25.0
4669,A033,R170,02-06-01,05-04-11,09:00:00,REGULAR,4472156,3577256,126.0
4670,A033,R170,02-06-01,05-04-11,13:00:00,REGULAR,4472396,3577958,240.0
4671,A033,R170,02-06-01,05-04-11,17:00:00,REGULAR,4472957,3578433,561.0
4672,A033,R170,02-06-01,05-04-11,21:00:00,REGULAR,4474139,3578958,1182.0
4673,A033,R170,02-06-01,05-05-11,01:00:00,REGULAR,4474485,3579049,346.0
4674,A033,R170,02-06-01,05-05-11,05:00:00,REGULAR,4474502,3579055,17.0
4675,A033,R170,02-06-01,05-05-11,09:00:00,REGULAR,4474629,3579418,127.0
4676,A033,R170,02-06-01,05-05-11,13:00:00,REGULAR,4474826,3580143,197.0
4677,A033,R170,02-06-01,05-05-11,17:00:00,REGULAR,4475492,3580741,666.0
4678,A033,R170,02-06-01,05-05-11,21:00:00,REGULAR,4476718,3581378,1226.0
4679,A033,R170,02-06-01,05-06-11,01:00:00,REGULAR,4477132,3581511,414.0
4681,A033,R170,02-06-01,05-06-11,05:00:00,REGULAR,4477182,3581529,50.0
4682,A033,R170,02-06-01,05-06-11,09:00:00,REGULAR,4477303,3581876,121.0
4683,A033,R170,02-06-01,05-06-11,13:00:00,REGULAR,4477564,3582563,261.0
4684,A033,R170,02-06-01,05-06-11,16:03:04,REGULAR,4478043,3583023,479.0
4685,A033,R170,02-06-01,05-06-11,17:00:00,REGULAR,4478285,3583161,242.0
4686,A033,R170,02-06-01,05-06-11,21:00:00,REGULAR,4479326,3583937,1041.0
4687,A034,R170,03-00-00,05-01-11,01:00:00,REGULAR,853881,6560460,0.0
4688,A034,R170,03-00-00,05-01-11,05:00:00,REGULAR,853950,6560529,69.0
4689,A034,R170,03-00-00,05-01-11,09:00:00,REGULAR,853974,6560681,24.0
4690,A034,R170,03-00-00,05-01-11,13:00:00,REGULAR,854050,6561591,76.0
4691,A034,R170,03-00-00,05-01-11,17:00:00,REGULAR,854244,6563050,194.0
4692,A034,R170,03-00-00,05-01-11,21:00:00,REGULAR,854475,6564027,231.0
4693,A034,R170,03-00-00,05-02-11,01:00:00,REGULAR,854591,6564219,116.0
4694,A034,R170,03-00-00,05-02-11,05:00:00,REGULAR,854612,6564253,21.0
4695,A034,R170,03-00-00,05-02-11,09:00:00,REGULAR,854652,6564818,40.0
4705,A034,R170,03-00-00,05-03-11,05:00:00,REGULAR,855489,6569215,837.0
4706,A034,R170,03-00-00,05-03-11,09:00:00,REGULAR,855527,6569781,38.0
4707,A034,R170,03-00-00,05-03-11,13:00:00,REGULAR,855642,6571024,115.0
4708,A034,R170,03-00-00,05-03-11,17:00:00,REGULAR,855871,6572431,229.0
4709,A034,R170,03-00-00,05-03-11,21:00:00,REGULAR,856229,6574266,358.0
4710,A034,R170,03-00-00,05-04-11,01:00:00,REGULAR,856400,6574549,171.0
4713,A034,R170,03-00-00,05-04-11,05:00:00,REGULAR,856418,6574581,18.0
4714,A034,R170,03-00-00,05-04-11,09:00:00,REGULAR,856454,6575151,36.0
4715,A034,R170,03-00-00,05-04-11,13:00:00,REGULAR,856558,6576299,104.0
4716,A034,R170,03-00-00,05-04-11,17:00:00,REGULAR,856749,6577602,191.0
4717,A034,R170,03-00-00,05-04-11,21:00:00,REGULAR,856968,6579357,219.0
4718,A034,R170,03-00-00,05-05-11,01:00:00,REGULAR,857096,6579674,128.0
4719,A034,R170,03-00-00,05-05-11,05:00:00,REGULAR,857112,6579691,16.0
4720,A034,R170,03-00-00,05-05-11,09:00:00,REGULAR,857140,6580264,28.0
4721,A034,R170,03-00-00,05-05-11,13:00:00,REGULAR,857239,6581564,99.0
4722,A034,R170,03-00-00,05-05-11,17:00:00,REGULAR,857466,6583196,227.0
4723,A034,R170,03-00-00,05-05-11,21:00:00,REGULAR,857764,6585167,298.0
4724,A034,R170,03-00-00,05-06-11,01:00:00,REGULAR,857933,6585651,169.0
4725,A034,R170,03-00-00,05-06-11,05:00:00,REGULAR,857971,6585713,38.0
4726,A034,R170,03-00-00,05-06-11,09:00:00,REGULAR,858001,6586287,30.0
4727,A034,R170,03-00-00,05-06-11,13:00:00,REGULAR,858127,6587522,126.0
4728,A034,R170,03-00-00,05-06-11,17:00:00,REGULAR,858457,6589163,330.0
4729,A034,R170,03-00-00,05-06-11,21:00:00,REGULAR,858817,6591267,360.0
4730,A034,R170,03-00-01,05-01-11,01:00:00,REGULAR,7187286,10212867,0.0
4731,A034,R170,03-00-01,05-01-11,05:00:00,REGULAR,7187392,10212914,106.0
4732,A034,R170,03-00-01,05-01-11,09:00:00,REGULAR,7187422,10212968,30.0
4733,A034,R170,03-00-01,05-01-11,13:00:00,REGULAR,7187554,10213459,132.0
4734,A034,R170,03-00-01,05-01-11,17:00:00,REGULAR,7187965,10214215,411.0
4735,A034,R170,03-00-01,05-01-11,21:00:00,REGULAR,7188286,10214752,321.0
4736,A034,R170,03-00-01,05-02-11,01:00:00,REGULAR,7188466,10214873,180.0
4737,A034,R170,03-00-01,05-02-11,05:00:00,REGULAR,7188510,10214884,44.0
4738,A034,R170,03-00-01,05-02-11,09:00:00,REGULAR,7188580,10215133,70.0
4748,A034,R170,03-00-01,05-03-11,05:00:00,REGULAR,7190107,10217422,1527.0
4749,A034,R170,03-00-01,05-03-11,09:00:00,REGULAR,7190182,10217696,75.0
4750,A034,R170,03-00-01,05-03-11,13:00:00,REGULAR,7190349,10218374,167.0
4751,A034,R170,03-00-01,05-03-11,17:00:00,REGULAR,7190774,10219141,425.0
4752,A034,R170,03-00-01,05-03-11,21:00:00,REGULAR,7191652,10219906,878.0
4753,A034,R170,03-00-01,05-04-11,01:00:00,REGULAR,7191981,10220052,329.0
4754,A034,R170,03-00-01,05-04-11,05:00:00,REGULAR,7192009,10220066,28.0
4755,A034,R170,03-00-01,05-04-11,09:00:00,REGULAR,7192056,10220383,47.0
4756,A034,R170,03-00-01,05-04-11,13:00:00,REGULAR,7192237,10220959,181.0
4757,A034,R170,03-00-01,05-04-11,17:00:00,REGULAR,7192584,10221573,347.0
4758,A034,R170,03-00-01,05-04-11,21:00:00,REGULAR,7193113,10222343,529.0
4759,A034,R170,03-00-01,05-05-11,01:00:00,REGULAR,7193350,10222504,237.0
4760,A034,R170,03-00-01,05-05-11,05:00:00,REGULAR,7193375,10222512,25.0
4761,A034,R170,03-00-01,05-05-11,09:00:00,REGULAR,7193429,10222766,54.0
4762,A034,R170,03-00-01,05-05-11,13:00:00,REGULAR,7193614,10223419,185.0
4763,A034,R170,03-00-01,05-05-11,17:00:00,REGULAR,7194061,10224204,447.0
4764,A034,R170,03-00-01,05-05-11,21:00:00,REGULAR,7194691,10225141,630.0
4765,A034,R170,03-00-01,05-06-11,01:00:00,REGULAR,7195041,10225351,350.0
4766,A034,R170,03-00-01,05-06-11,05:00:00,REGULAR,7195110,10225387,69.0
4767,A034,R170,03-00-01,05-06-11,09:00:00,REGULAR,7195171,10225634,61.0
4768,A034,R170,03-00-01,05-06-11,13:00:00,REGULAR,7195367,10226347,196.0
4769,A034,R170,03-00-01,05-06-11,17:00:00,REGULAR,7195860,10227256,493.0
4770,A034,R170,03-00-01,05-06-11,21:00:00,REGULAR,7196533,10228415,673.0
4771,A034,R170,03-00-02,05-01-11,01:00:00,REGULAR,4564956,2326037,0.0
4772,A034,R170,03-00-02,05-01-11,05:00:00,REGULAR,4565098,2326088,142.0
4773,A034,R170,03-00-02,05-01-11,09:00:00,REGULAR,4565146,2326150,48.0
4774,A034,R170,03-00-02,05-01-11,13:00:00,REGULAR,4565354,2326498,208.0
4775,A034,R170,03-00-02,05-01-11,17:00:00,REGULAR,4565970,2326871,616.0
4776,A034,R170,03-00-02,05-01-11,21:00:00,REGULAR,4566504,2327154,534.0
4777,A034,R170,03-00-02,05-02-11,01:00:00,REGULAR,4566737,2327210,233.0
4778,A034,R170,03-00-02,05-02-11,05:00:00,REGULAR,4566785,2327220,48.0
4779,A034,R170,03-00-02,05-02-11,09:00:00,REGULAR,4566946,2327441,161.0
4780,A034,R170,03-00-02,05-02-11,13:00:00,REGULAR,4567319,2327931,373.0
4797,A034,R170,03-00-02,05-03-11,05:00:00,REGULAR,4569628,2328644,2309.0
4798,A034,R170,03-00-02,05-03-11,09:00:00,REGULAR,4569783,2328877,155.0
4799,A034,R170,03-00-02,05-03-11,13:00:00,REGULAR,4570184,2329321,401.0
4800,A034,R170,03-00-02,05-03-11,17:00:00,REGULAR,4570927,2329670,743.0
4801,A034,R170,03-00-02,05-03-11,21:00:00,REGULAR,4571760,2329918,833.0
4802,A034,R170,03-00-02,05-04-11,01:00:00,REGULAR,4572201,2329992,441.0
4803,A034,R170,03-00-02,05-04-11,05:00:00,REGULAR,4572271,2330004,70.0
4804,A034,R170,03-00-02,05-04-11,09:00:00,REGULAR,4572413,2330214,142.0
4805,A034,R170,03-00-02,05-04-11,13:00:00,REGULAR,4572777,2330613,364.0
4806,A034,R170,03-00-02,05-04-11,17:00:00,REGULAR,4573444,2330910,667.0
4807,A034,R170,03-00-02,05-04-11,21:00:00,REGULAR,4574503,2331200,1059.0
4808,A034,R170,03-00-02,05-05-11,01:00:00,REGULAR,4574893,2331276,390.0
4809,A034,R170,03-00-02,05-05-11,05:00:00,REGULAR,4574938,2331286,45.0
4810,A034,R170,03-00-02,05-05-11,09:00:00,REGULAR,4575099,2331476,161.0
4811,A034,R170,03-00-02,05-05-11,13:00:00,REGULAR,4575533,2331949,434.0
4812,A034,R170,03-00-02,05-05-11,17:00:00,REGULAR,4576411,2332365,878.0
4813,A034,R170,03-00-02,05-05-11,21:00:00,REGULAR,4577623,2332735,1212.0
4814,A034,R170,03-00-02,05-06-11,01:00:00,REGULAR,4578151,2332835,528.0
4815,A034,R170,03-00-02,05-06-11,05:00:00,REGULAR,4578242,2332854,91.0
4816,A034,R170,03-00-02,05-06-11,09:00:00,REGULAR,4578396,2333070,154.0
4817,A034,R170,03-00-02,05-06-11,13:00:00,REGULAR,4578839,2333486,443.0
4818,A034,R170,03-00-02,05-06-11,17:00:00,REGULAR,4579785,2333912,946.0
4819,A034,R170,03-00-02,05-06-11,21:00:00,REGULAR,4580998,2334336,1213.0
4820,A034,R170,03-03-00,05-01-11,01:00:00,REGULAR,9814230,19819222,0.0
4821,A034,R170,03-03-00,05-01-11,05:00:00,REGULAR,9814380,19819326,150.0
4822,A034,R170,03-03-00,05-01-11,09:00:00,REGULAR,9814410,19819552,30.0
4823,A034,R170,03-03-00,05-01-11,13:00:00,REGULAR,9814559,19820497,149.0
4824,A034,R170,03-03-00,05-01-11,17:00:00,REGULAR,9815078,19821763,519.0
4825,A034,R170,03-03-00,05-01-11,21:00:00,REGULAR,9815610,19822549,532.0
4826,A034,R170,03-03-00,05-02-11,01:00:00,REGULAR,9815838,19822757,228.0
4827,A034,R170,03-03-00,05-02-11,05:00:00,REGULAR,9815855,19822776,17.0
4828,A034,R170,03-03-00,05-02-11,09:00:00,REGULAR,9815892,19823671,37.0
4829,A034,R170,03-03-00,05-02-11,13:00:00,REGULAR,9816090,19825279,198.0
4838,A034,R170,03-03-00,05-03-11,05:00:00,REGULAR,9817798,19828105,1708.0
4839,A034,R170,03-03-00,05-03-11,09:00:00,REGULAR,9817847,19829018,49.0
4840,A034,R170,03-03-00,05-03-11,13:00:00,REGULAR,9818048,19830550,201.0
4841,A034,R170,03-03-00,05-03-11,17:00:00,REGULAR,9818609,19832010,561.0
4842,A034,R170,03-03-00,05-03-11,21:00:00,REGULAR,9819504,19833453,895.0
4843,A034,R170,03-03-00,05-04-11,01:00:00,REGULAR,9819871,19833754,367.0
4844,A034,R170,03-03-00,05-04-11,05:00:00,REGULAR,9819911,19833794,40.0
4845,A034,R170,03-03-00,05-04-11,09:00:00,REGULAR,9819966,19834623,55.0
4846,A034,R170,03-03-00,05-04-11,13:00:00,REGULAR,9820104,19836046,138.0
4847,A034,R170,03-03-00,05-04-11,17:00:00,REGULAR,9820518,19837299,414.0
