C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A014,R081,02-00-02,05-28-11,20:00:00,REGULAR,003433957,007104624
A014,R081,02-00-02,05-29-11,00:00:00,REGULAR,003434184,007104720
A014,R081,02-00-02,05-29-11,04:00:00,REGULAR,003434241,007104756              
A014,R081,02-00-02,05-29-11,08:00:00,REGULAR,003434254,007104800
A014,R081,02-00-02,05-29-11,12:00:00,REGULAR,003434290,007104956
A014,R081,02-00-02,05-29-11,16:00:00,REGULAR,003434390,007105170
A014,R081,02-00-02,05-29-11,20:00:00,REGULAR,003434618,007105398
A014,R081,02-00-02,05-30-11,00:00:00,REGULAR,003434830,007105472
A014,R081,02-00-02,05-30-11,04:00:00,REGULAR,003434871,007105497
A014,R081,02-00-02,05-30-11,08:00:00,REGULAR,003434884,007105564
A014,R081,02-00-02,05-30-11,12:00:00,REGULAR,003434921,007105725              
A014,R081,02-00-02,05-30-11,16:00:00,REGULAR,003435029,007105914
A014,R081,02-00-02,05-30-11,20:00:00,REGULAR,003435229,007106098
A014,R081,02-00-02,05-31-11,00:00:00,REGULAR,003435376,007106210
A014,R081,02-00-02,05-31-11,04:00:00,REGULAR,003435417,007106226
A014,R081,02-00-02,05-31-11,08:00:00,REGULAR,003435432,007106454
A014,R081,02-00-02,05-31-11,12:00:00,REGULAR,003435492,007107064
A014,R081,02-00-02,05-31-11,16:00:00,REGULAR,003435640,007107380
A014,R081,02-00-02,05-31-11,20:00:00,REGULAR,003436090,007107704              
A014,R081,02-06-00,05-28-11,00:00:00,REGULAR,000531449,001190143
A014,R081,02-06-00,05-28-11,04:00:00,REGULAR,000531450,001190152
A014,R081,02-06-00,05-28-11,08:00:00,REGULAR,000531450,001190153
A014,R081,02-06-00,05-28-11,12:00:00,REGULAR,000531454,001190198
A014,R081,02-06-00,05-28-11,16:00:00,REGULAR,000531458,001190357
A014,R081,02-06-00,05-28-11,20:00:00,REGULAR,000531469,001190638
A014,R081,02-06-00,05-29-11,00:00:00,REGULAR,000531487,001190734
A014,R081,02-06-00,05-29-11,04:00:00,REGULAR,000531489,001190753              
A014,R081,02-06-00,05-29-11,08:00:00,REGULAR,000531489,001190756
A014,R081,02-06-00,05-29-11,12:00:00,REGULAR,000531493,001190795
A014,R081,02-06-00,05-29-11,16:00:00,REGULAR,000531500,001190954
A014,R081,02-06-00,05-29-11,20:00:00,REGULAR,000531511,001191121
A014,R081,02-06-00,05-30-11,00:00:00,REGULAR,000531528,001191252
A014,R081,02-06-00,05-30-11,04:00:00,REGULAR,000531529,001191261
A014,R081,02-06-00,05-30-11,08:00:00,REGULAR,000531531,001191265
A014,R081,02-06-00,05-30-11,12:00:00,REGULAR,000531531,001191296              
A014,R081,02-06-00,05-30-11,16:00:00,REGULAR,000531536,001191394
A014,R081,02-06-00,05-30-11,20:00:00,REGULAR,000531556,001191520
A014,R081,02-06-00,05-31-11,00:00:00,REGULAR,000531563,001191575
A014,R081,02-06-00,05-31-11,04:00:00,REGULAR,000531563,001191578
A014,R081,02-06-00,05-31-11,08:00:00,REGULAR,000531564,001191598
A014,R081,02-06-00,05-31-11,12:00:00,REGULAR,000531565,001191674
A014,R081,02-06-00,05-31-11,16:00:00,REGULAR,000531567,001191814
A014,R081,02-06-00,05-31-11,20:00:00,REGULAR,000531586,001191980              
A014,R081,02-06-01,05-28-11,00:00:00,REGULAR,000218701,003251730
A014,R081,02-06-01,05-28-11,04:00:00,REGULAR,000218704,003251747
A014,R081,02-06-01,05-28-11,08:00:00,REGULAR,000218704,003251763
A014,R081,02-06-01,05-28-11,12:00:00,REGULAR,000218704,003251910
A014,R081,02-06-01,05-28-11,16:00:00,REGULAR,000218707,003252302
A014,R081,02-06-01,05-28-11,20:00:00,REGULAR,000218711,003252770
A014,R081,02-06-01,05-29-11,00:00:00,REGULAR,000218715,003252956
A014,R081,02-06-01,05-29-11,04:00:00,REGULAR,000218717,003253001              
A014,R081,02-06-01,05-29-11,08:00:00,REGULAR,000218717,003253017
A014,R081,02-06-01,05-29-11,12:00:00,REGULAR,000218723,003253125
A014,R081,02-06-01,05-29-11,16:00:00,REGULAR,000218724,003253476
A014,R081,02-06-01,05-29-11,20:00:00,REGULAR,000218728,003253838
A014,R081,02-06-01,05-30-11,00:00:00,REGULAR,000218733,003254078
A014,R081,02-06-01,05-30-11,04:00:00,REGULAR,000218736,003254107
A014,R081,02-06-01,05-30-11,08:00:00,REGULAR,000218736,003254124
A014,R081,02-06-01,05-30-11,12:00:00,REGULAR,000218736,003254214              
A014,R081,02-06-01,05-30-11,16:00:00,REGULAR,000218736,003254422
A014,R081,02-06-01,05-30-11,20:00:00,REGULAR,000218741,003254724
A014,R081,02-06-01,05-31-11,00:00:00,REGULAR,000218744,003254850
A014,R081,02-06-01,05-31-11,04:00:00,REGULAR,000218746,003254868
A014,R081,02-06-01,05-31-11,08:00:00,REGULAR,000218747,003254922
A014,R081,02-06-01,05-31-11,12:00:00,REGULAR,000218748,003255249
A014,R081,02-06-01,05-31-11,16:00:00,REGULAR,000218752,003255627
A014,R081,02-06-01,05-31-11,20:00:00,REGULAR,000218758,003256149              
A015,R081,00-00-00,05-28-11,00:00:00,REGULAR,006351787,002261412
A015,R081,00-00-00,05-28-11,04:00:00,REGULAR,006351891,002261425
A015,R081,00-00-00,05-28-11,08:00:00,REGULAR,006351937,002261461
A015,R081,00-00-00,05-28-11,12:00:00,REGULAR,006352321,002261560
A015,R081,00-00-00,05-28-11,16:00:00,REGULAR,006352818,002261696
A015,R081,00-00-00,05-28-11,20:00:00,REGULAR,006353427,002261802
A015,R081,00-00-00,05-29-11,00:00:00,REGULAR,006353877,002261846
A015,R081,00-00-00,05-29-11,04:00:00,REGULAR,006353985,002261861              
A015,R081,00-00-00,05-29-11,04:00:00,RECOVR,006353985,002261861
A015,R081,00-00-00,05-29-11,08:00:00,AUD,006354035,002261897
A015,R081,00-00-00,05-29-11,12:00:00,REGULAR,006354381,002262024
A015,R081,00-00-00,05-29-11,16:00:00,REGULAR,006354836,002262162
A015,R081,00-00-00,05-29-11,20:00:00,REGULAR,006355462,002262273
A015,R081,00-00-00,05-30-11,00:00:00,REGULAR,006355817,002262313
A015,R081,00-00-00,05-30-11,04:00:00,REGULAR,006355857,002262315
A015,R081,00-00-00,05-30-11,04:00:00,REGULAR,006355857,002262315                   
A015,R081,00-00-00,05-30-11,08:00:00,REGULAR,006355881,002262344
A015,R081,00-00-00,05-30-11,12:00:00,REGULAR,006356042,002262427
A015,R081,00-00-00,05-30-11,16:00:00,REGULAR,006356246,002262542
A015,R081,00-00-00,05-30-11,20:00:00,REGULAR,006356410,002262639
A015,R081,00-00-00,05-31-11,00:00:00,REGULAR,006356514,002262668
A015,R081,00-00-00,05-31-11,04:00:00,REGULAR,006356532,002262675
A015,R081,00-00-00,05-31-11,04:00:00,RECOVR,006356532,002262675
A015,R081,00-00-00,05-31-11,08:00:00,AUD,006356621,002262836                   
A015,R081,00-00-00,05-31-11,12:00:00,REGULAR,006357153,002263178
A015,R081,00-00-00,05-31-11,14:19:05,REGULAR,006357482,002263256
A015,R081,00-00-00,05-31-11,16:00:00,REGULAR,006357777,002263318
A015,R081,00-00-00,05-31-11,20:00:00,REGULAR,006359224,002263495
A015,R081,00-00-01,05-28-11,00:00:00,REGULAR,009224013,002450259
A015,R081,00-00-01,05-28-11,04:00:00,REGULAR,009224013,002450263
A015,R081,00-00-01,05-28-11,08:00:00,REGULAR,009224013,002450274
A015,R081,00-00-01,05-28-11,12:00:00,REGULAR,009224013,002450316
A015,R081,00-00-01,05-28-11,16:00:00,REGULAR,009224013,002450384
A015,R081,00-00-01,05-28-11,20:00:00,REGULAR,009224013,002450440
A015,R081,00-00-01,05-29-11,00:00:00,REGULAR,009224013,002450468
A015,R081,00-00-01,05-29-11,04:00:00,REGULAR,009224013,002450474              
A015,R081,00-00-01,05-29-11,04:00:00,RECOVR,009224013,002450474
A015,R081,00-00-01,05-29-11,08:00:00,AUD,009224013,002450483
A015,R081,00-00-01,05-29-11,12:00:00,REGULAR,009224013,002450533
A015,R081,00-00-01,05-29-11,16:00:00,REGULAR,009224013,002450590
A015,R081,00-00-01,05-29-11,20:00:00,REGULAR,009224013,002450622
A015,R081,00-00-01,05-30-11,00:00:00,REGULAR,009224013,002450633
A015,R081,00-00-01,05-30-11,04:00:00,REGULAR,009224013,002450634
A015,R081,00-00-01,05-30-11,04:00:00,REGULAR,009224013,002450634                   
A015,R081,00-00-01,05-30-11,08:00:00,REGULAR,009224013,002450647
A015,R081,00-00-01,05-30-11,12:00:00,REGULAR,009224013,002450680
A015,R081,00-00-01,05-30-11,16:00:00,REGULAR,009224013,002450720
A015,R081,00-00-01,05-30-11,17:15:03,DOOR,009224013,002450731
A015,R081,00-00-01,05-30-11,17:15:18,OPEN,009224013,002450731
A015,R081,00-00-01,05-30-11,17:18:46,DOOR,009224022,002450731
A015,R081,00-00-01,05-30-11,17:22:29,OPEN,009224022,002450731
A015,R081,00-00-01,05-30-11,17:25:37,DOOR,009224022,002450731                             
A015,R081,00-00-01,05-30-11,17:27:44,DOOR,009224023,002450731
A015,R081,00-00-01,05-30-11,20:00:00,OPEN,009224087,002450751
A015,R081,00-00-01,05-31-11,00:00:00,REGULAR,009224100,002450766
A015,R081,00-00-01,05-31-11,04:00:00,REGULAR,009224100,002450768
A015,R081,00-00-01,05-31-11,04:00:00,REGULAR,009224100,002450768
A015,R081,00-00-01,05-31-11,08:00:00,RECOVR,009224100,002450843
A015,R081,00-00-01,05-31-11,12:00:00,AUD,009224100,002451078
A015,R081,00-00-01,05-31-11,14:19:05,REGULAR,009224100,002451090                         
A015,R081,00-00-01,05-31-11,16:00:00,REGULAR,009224100,002451123
A015,R081,00-00-01,05-31-11,20:00:00,REGULAR,009224100,002451207
A015,R081,00-00-02,05-28-11,00:00:00,REGULAR,006921698,001897027
A015,R081,00-00-02,05-28-11,04:00:00,REGULAR,006921745,001897032
A015,R081,00-00-02,05-28-11,08:00:00,REGULAR,006921768,001897042
A015,R081,00-00-02,05-28-11,12:00:00,REGULAR,006922036,001897074
A015,R081,00-00-02,05-28-11,16:00:00,REGULAR,006922377,001897144
A015,R081,00-00-02,05-28-11,20:00:00,REGULAR,006922840,001897187
A015,R081,00-00-02,05-29-11,00:00:00,REGULAR,006923161,001897202
A015,R081,00-00-02,05-29-11,04:00:00,REGULAR,006923236,001897205              
A015,R081,00-00-02,05-29-11,04:00:00,RECOVR,006923236,001897205
A015,R081,00-00-02,05-29-11,08:00:00,AUD,006923263,001897219
A015,R081,00-00-02,05-29-11,12:00:00,REGULAR,006923528,001897254
A015,R081,00-00-02,05-29-11,16:00:00,REGULAR,006923883,001897297
A015,R081,00-00-02,05-29-11,20:00:00,REGULAR,006924350,001897320
A015,R081,00-00-02,05-30-11,00:00:00,REGULAR,006924596,001897340
A015,R081,00-00-02,05-30-11,04:00:00,REGULAR,006924630,001897343
A015,R081,00-00-02,05-30-11,04:00:00,REGULAR,006924630,001897343                   
A015,R081,00-00-02,05-30-11,08:00:00,REGULAR,006924640,001897351
A015,R081,00-00-02,05-30-11,12:00:00,REGULAR,006924757,001897377
A015,R081,00-00-02,05-30-11,16:00:00,REGULAR,006924975,001897407
A015,R081,00-00-02,05-30-11,20:00:00,REGULAR,006925147,001897438
A015,R081,00-00-02,05-31-11,00:00:00,REGULAR,006925262,001897448
A015,R081,00-00-02,05-31-11,04:00:00,REGULAR,006925278,001897449
A015,R081,00-00-02,05-31-11,04:00:00,RECOVR,006925278,001897449
A015,R081,00-00-02,05-31-11,08:00:00,AUD,006925317,001897530                   
A015,R081,00-00-02,05-31-11,12:00:00,REGULAR,006925678,001897736
A015,R081,00-00-02,05-31-11,14:19:05,REGULAR,006925889,001897763
A015,R081,00-00-02,05-31-11,16:00:00,REGULAR,006926088,001897784
A015,R081,00-00-02,05-31-11,20:00:00,REGULAR,006927316,001897830
A015,R081,00-00-03,05-28-11,00:00:00,REGULAR,005202442,002553082
A015,R081,00-00-03,05-28-11,04:00:00,REGULAR,005202480,002553087
A015,R081,00-00-03,05-28-11,04:00:00,RECOVR,005202480,002553087
A015,R081,00-00-03,05-28-11,08:00:00,AUD,005202496,002553099
A015,R081,00-00-03,05-28-11,12:00:00,REGULAR,005202627,002553147
A015,R081,00-00-03,05-28-11,16:00:00,REGULAR,005202801,002553212
A015,R081,00-00-03,05-28-11,20:00:00,REGULAR,005203105,002553251
A015,R081,00-00-03,05-29-11,00:00:00,REGULAR,005203308,002553281                   
A015,R081,00-00-03,05-29-11,04:00:00,REGULAR,005203342,002553288
A015,R081,00-00-03,05-29-11,04:00:00,RECOVR,005203342,002553288
A015,R081,00-00-03,05-29-11,08:00:00,AUD,005203351,002553298
A015,R081,00-00-03,05-29-11,12:00:00,REGULAR,005203499,002553335
A015,R081,00-00-03,05-29-11,16:00:00,REGULAR,005203696,002553394
A015,R081,00-00-03,05-29-11,20:00:00,REGULAR,005203955,002553449
A015,R081,00-00-03,05-30-11,00:00:00,REGULAR,005204115,002553480
A015,R081,00-00-03,05-30-11,04:00:00,REGULAR,005204139,002553482                   
A015,R081,00-00-03,05-30-11,04:00:00,RECOVR,005204139,002553482
A015,R081,00-00-03,05-30-11,08:00:00,AUD,005204149,002553501
A015,R081,00-00-03,05-30-11,12:00:00,REGULAR,005204250,002553532
A015,R081,00-00-03,05-30-11,16:00:00,REGULAR,005204424,002553576
A015,R081,00-00-03,05-30-11,20:00:00,REGULAR,005204607,002553610
A015,R081,00-00-03,05-31-11,00:00:00,REGULAR,005204722,002553631
A015,R081,00-00-03,05-31-11,04:00:00,REGULAR,005204734,002553633
A015,R081,00-00-03,05-31-11,08:00:00,REGULAR,005204752,002553708                   
A015,R081,00-00-03,05-31-11,12:00:00,REGULAR,005204956,002553978
A015,R081,00-00-03,05-31-11,14:19:05,REGULAR,005205076,002554007
A015,R081,00-00-03,05-31-11,16:00:00,REGULAR,005205198,002554031
A015,R081,00-00-03,05-31-11,20:00:00,REGULAR,005205991,002554085
A015,R081,00-03-00,05-28-11,00:00:00,REGULAR,004379323,006022929
A015,R081,00-03-00,05-28-11,04:00:00,REGULAR,004379358,006022942
A015,R081,00-03-00,05-28-11,04:00:00,RECOVR,004379358,006022942
A015,R081,00-03-00,05-28-11,08:00:00,AUD,004379370,006022972
A015,R081,00-03-00,05-28-11,12:00:00,REGULAR,004379450,006023101
A015,R081,00-03-00,05-28-11,16:00:00,REGULAR,004379573,006023331
A015,R081,00-03-00,05-28-11,20:00:00,REGULAR,004379789,006023485
A015,R081,00-03-00,05-29-11,00:00:00,REGULAR,004379910,006023588                   
A015,R081,00-03-00,05-29-11,04:00:00,REGULAR,004379935,006023604
A015,R081,00-03-00,05-29-11,04:00:00,RECOVR,004379935,006023604
A015,R081,00-03-00,05-29-11,08:00:00,AUD,004379942,006023629
A015,R081,00-03-00,05-29-11,12:00:00,REGULAR,004380038,006023776
A015,R081,00-03-00,05-29-11,16:00:00,REGULAR,004380182,006023948
A015,R081,00-03-00,05-29-11,20:00:00,REGULAR,004380385,006024097
A015,R081,00-03-00,05-30-11,00:00:00,REGULAR,004380483,006024157
A015,R081,00-03-00,05-30-11,04:00:00,REGULAR,004380497,006024170                   
A015,R081,00-03-00,05-30-11,04:00:00,RECOVR,004380497,006024170
A015,R081,00-03-00,05-30-11,08:00:00,AUD,004380512,006024198
A015,R081,00-03-00,05-30-11,12:00:00,REGULAR,004380621,006024301
A015,R081,00-03-00,05-30-11,16:00:00,REGULAR,004380817,006024443
A015,R081,00-03-00,05-30-11,20:00:00,REGULAR,004381039,006024560
A015,R081,00-03-00,05-31-11,00:00:00,REGULAR,004381184,006024615
A015,R081,00-03-00,05-31-11,04:00:00,REGULAR,004381202,006024621
A015,R081,00-03-00,05-31-11,08:00:00,REGULAR,004381218,006024795                   
A015,R081,00-03-00,05-31-11,12:00:00,REGULAR,004381346,006025353
A015,R081,00-03-00,05-31-11,14:19:05,REGULAR,004381426,006025447
A015,R081,00-03-00,05-31-11,16:00:00,REGULAR,004381495,006025533
A015,R081,00-03-00,05-31-11,20:00:00,REGULAR,004381943,006025752
A015,R081,00-03-01,05-28-11,00:00:00,REGULAR,003676249,014193451
A015,R081,00-03-01,05-28-11,04:00:00,REGULAR,003676274,014193477
A015,R081,00-03-01,05-28-11,04:00:00,RECOVR,003676274,014193477
A015,R081,00-03-01,05-28-11,08:00:00,AUD,003676287,014193630
A015,R081,00-03-01,05-28-11,12:00:00,REGULAR,003676358,014193975
A015,R081,00-03-01,05-28-11,16:00:00,REGULAR,003676479,014194346
A015,R081,00-03-01,05-28-11,20:00:00,REGULAR,003676658,014194675
A015,R081,00-03-01,05-29-11,00:00:00,REGULAR,003676774,014194847                   
A015,R081,00-03-01,05-29-11,04:00:00,REGULAR,003676790,014194871
A015,R081,00-03-01,05-29-11,04:00:00,RECOVR,003676790,014194871
A015,R081,00-03-01,05-29-11,08:00:00,AUD,003676794,014194973
A015,R081,00-03-01,05-29-11,12:00:00,REGULAR,003676877,014195351
A015,R081,00-03-01,05-29-11,16:00:00,REGULAR,003676988,014195714
A015,R081,00-03-01,05-29-11,20:00:00,REGULAR,003677142,014195990
A015,R081,00-03-01,05-30-11,00:00:00,REGULAR,003677232,014196130
A015,R081,00-03-01,05-30-11,04:00:00,REGULAR,003677261,014196154                   
A015,R081,00-03-01,05-30-11,08:00:00,REGULAR,003677271,014196252
A015,R081,00-03-01,05-30-11,12:00:00,REGULAR,003677367,014196552
A015,R081,00-03-01,05-30-11,16:00:00,REGULAR,003677516,014196813
A015,R081,00-03-01,05-30-11,20:00:00,REGULAR,003677715,014197040
A015,R081,00-03-01,05-31-11,00:00:00,REGULAR,003677830,014197155
A015,R081,00-03-01,05-31-11,04:00:00,REGULAR,003677851,014197187
A015,R081,00-03-01,05-31-11,08:00:00,REGULAR,003677878,014197666
A015,R081,00-03-01,05-31-11,12:00:00,REGULAR,003677986,014198949              
A015,R081,00-03-01,05-31-11,14:19:05,REGULAR,003678057,014199146
A015,R081,00-03-01,05-31-11,16:00:00,REGULAR,003678127,014199368
A015,R081,00-03-01,05-31-11,20:00:00,REGULAR,003678534,014199793
A016,R081,03-00-00,05-28-11,00:00:00,REGULAR,000488933,000584932
A016,R081,03-00-00,05-28-11,04:00:00,REGULAR,000488988,000584947
A016,R081,03-00-00,05-28-11,08:00:00,REGULAR,000489021,000585051
A016,R081,03-00-00,05-28-11,12:00:00,REGULAR,000489125,000585260
A016,R081,03-00-00,05-28-11,16:00:00,REGULAR,000489288,000585514
A016,R081,03-00-00,05-28-11,20:00:00,REGULAR,000489539,000585713
A016,R081,03-00-00,05-29-11,00:00:00,REGULAR,000489755,000585786
A016,R081,03-00-00,05-29-11,04:00:00,REGULAR,000489803,000585801              
A016,R081,03-00-00,05-29-11,08:00:00,REGULAR,000489813,000585865
A016,R081,03-00-00,05-29-11,12:00:00,REGULAR,000489878,000586054
A016,R081,03-00-00,05-29-11,16:00:00,REGULAR,000490040,000586256
A016,R081,03-00-00,05-29-11,20:00:00,REGULAR,000490294,000586409
A016,R081,03-00-00,05-30-11,00:00:00,REGULAR,000490502,000586468
A016,R081,03-00-00,05-30-11,04:00:00,REGULAR,000490540,000586477
A016,R081,03-00-00,05-30-11,08:00:00,REGULAR,000490550,000586553
A016,R081,03-00-00,05-30-11,12:00:00,REGULAR,000490635,000586751              
A016,R081,03-00-00,05-30-11,15:59:36,DOOR,000490808,000586940
A016,R081,03-00-00,05-30-11,15:59:47,OPEN,000490808,000586940
A016,R081,03-00-00,05-30-11,15:59:49,DOOR,000490808,000586940
A016,R081,03-00-00,05-30-11,16:00:00,OPEN,000490808,000586940
A016,R081,03-00-00,05-30-11,16:01:01,DOOR,000490809,000586940
A016,R081,03-00-00,05-30-11,16:06:32,OPEN,000490809,000586940
A016,R081,03-00-00,05-30-11,20:00:00,REGULAR,000491039,000587080
A016,R081,03-00-00,05-31-11,00:00:00,DOOR,000491199,000587153                                   
A016,R081,03-00-00,05-31-11,04:00:00,REGULAR,000491225,000587165
A016,R081,03-00-00,05-31-11,08:00:00,REGULAR,000491249,000587440
A016,R081,03-00-00,05-31-11,12:00:00,REGULAR,000491379,000588102
A016,R081,03-00-00,05-31-11,14:20:28,REGULAR,000491450,000588205
A016,R081,03-00-00,05-31-11,14:23:41,REGULAR,000491452,000588208
A016,R081,03-00-00,05-31-11,16:00:00,REGULAR,000491559,000588341
A016,R081,03-00-00,05-31-11,20:00:00,REGULAR,000492001,000588550
A016,R081,03-00-01,05-28-11,00:00:00,REGULAR,001159329,000385580
A016,R081,03-00-01,05-28-11,04:00:00,REGULAR,001159399,000385584
A016,R081,03-00-01,05-28-11,08:00:00,REGULAR,001159435,000385634
A016,R081,03-00-01,05-28-11,12:00:00,REGULAR,001159624,000385739
A016,R081,03-00-01,05-28-11,16:00:00,REGULAR,001159917,000385868
A016,R081,03-00-01,05-28-11,20:00:00,REGULAR,001160325,000385946
A016,R081,03-00-01,05-29-11,00:00:00,REGULAR,001160635,000385988
A016,R081,03-00-01,05-29-11,04:00:00,REGULAR,001160725,000385991              
A016,R081,03-00-01,05-29-11,08:00:00,REGULAR,001160758,000386022
A016,R081,03-00-01,05-29-11,12:00:00,REGULAR,001160882,000386097
A016,R081,03-00-01,05-29-11,16:00:00,REGULAR,001161143,000386173
A016,R081,03-00-01,05-29-11,20:00:00,REGULAR,001161532,000386216
A016,R081,03-00-01,05-30-11,00:00:00,REGULAR,001161820,000386234
A016,R081,03-00-01,05-30-11,04:00:00,REGULAR,001161909,000386237
A016,R081,03-00-01,05-30-11,08:00:00,REGULAR,001161933,000386268
A016,R081,03-00-01,05-30-11,12:00:00,REGULAR,001162079,000386333              
A016,R081,03-00-01,05-30-11,16:00:00,REGULAR,001162373,000386389
A016,R081,03-00-01,05-30-11,16:08:53,DOOR,001162389,000386395
A016,R081,03-00-01,05-30-11,16:09:03,OPEN,001162389,000386395
